Region,category,cat_score,childRegions,RId
Lebanon and Syria,wintersports,1.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lebanon and Syria,Safety from crime,1.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lebanon and Syria,entertainment,2.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lebanon and Syria,watersports,2.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lebanon and Syria,beach,3.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lebanon and Syria,hiking,2.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lebanon and Syria,nature & wildlife,3.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lebanon and Syria,culture,3.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lebanon and Syria,apr,5.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lebanon and Syria,jun,3.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lebanon and Syria,jul,2.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lebanon and Syria,aug,2.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lebanon and Syria,sep,4.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lebanon and Syria,oct,5.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lebanon and Syria,nov,5.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lebanon and Syria,dec,3.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lebanon and Syria,Weeks to Lower Quantile,1.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lebanon and Syria,Weeks to Upper Quantile,1.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lebanon and Syria,may,5.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lebanon and Syria,average weekly cost,350.0,"Iran, Iraq and Kuwait, Israel, Jordan and Palestina, Lebanon and Syria, Oman and Yemen, Qatar and Bahrain, Saudi-Arabia, United Arab Emirates",92
Lesser Antilles,culture,3.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,wintersports,1.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,entertainment,4.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,watersports,5.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,beach,5.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,Weeks to Upper Quantile,1.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,nature & wildlife,3.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,culinary,3.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,Safety from crime,3.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,Weeks to Lower Quantile,1.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,average weekly cost,575.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,hiking,1.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,cities & architecture,1.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,shopping,2.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,oct,2.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,jan,5.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,feb,5.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,mar,5.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,apr,5.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,may,4.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,jun,3.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,jul,2.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,dec,5.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,nov,4.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,aug,1.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Lesser Antilles,sep,1.0,"Bahamas  Turks and Caicos Islands, Cuba, Greater Antilles without Cuba, Lesser Antilles",93
Libya,Weeks to Upper Quantile,1.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,nov,3.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,jan,3.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,Safety from crime,2.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,feb,3.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,nature & wildlife,3.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,hiking,2.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,dec,3.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,beach,3.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,jul,3.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,aug,3.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,sep,3.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,jun,3.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,Weeks to Lower Quantile,1.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,oct,3.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,average weekly cost,500.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,may,3.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,apr,3.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,mar,3.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,entertainment,3.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,wintersports,1.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,watersports,2.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,culinary,3.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,cities & architecture,2.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,shopping,2.0,"Algeria, Libya, Morocco, Tunisia",94
Libya,culture,4.0,"Algeria, Libya, Morocco, Tunisia",94
Madagascar,watersports,4.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,Safety from crime,3.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,nature & wildlife,4.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,hiking,3.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,Weeks to Upper Quantile,2.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,entertainment,3.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,wintersports,1.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,culture,3.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,dec,3.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,nov,4.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,oct,4.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,average weekly cost,350.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,aug,5.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,jul,5.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,jun,4.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,may,4.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,apr,4.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,mar,3.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,feb,3.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,jan,3.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,shopping,2.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,cities & architecture,2.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,culinary,2.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,Weeks to Lower Quantile,12.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,sep,5.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Madagascar,beach,2.0,"Botswana, Comoros  Mayotte  Mauritius  Reunion, Madagascar, Mozambique and Zimbabwe, Namibia, South Africa, Zambia and Malawi",95
Maghreb,entertainment,3.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,culture,3.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,dec,2.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,nov,5.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,oct,5.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,sep,5.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,aug,3.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,wintersports,3.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,jul,3.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,may,5.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,apr,5.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,mar,5.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,culinary,3.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,cities & architecture,3.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,shopping,3.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,jun,3.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,jan,1.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,feb,2.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,watersports,3.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,Weeks to Lower Quantile,8.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,Safety from crime,3.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,average weekly cost,0.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,nature & wildlife,3.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,Weeks to Upper Quantile,1.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,hiking,3.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maghreb,beach,3.0,"Maghreb, Algeria, Libya, Morocco, Tunisia",96
Maldives,dec,2.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,nov,2.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,entertainment,3.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,average weekly cost,0.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,oct,2.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,sep,2.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,Weeks to Lower Quantile,4.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,jul,3.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,watersports,5.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,aug,3.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,beach,5.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,apr,3.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,mar,5.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,hiking,1.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,feb,5.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,jan,5.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,shopping,1.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,cities & architecture,2.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,may,2.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,jun,3.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,Safety from crime,4.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,wintersports,1.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,culture,3.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,culinary,3.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,Weeks to Upper Quantile,1.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Maldives,nature & wildlife,2.0,"Bhutan, India, Maldives, Nepal, Pakistan, Sri Lanka, India East, India Himalayan North and Plains, India Northeast and Bangladesh, India South, India West",97
Melanesia,Weeks to Upper Quantile,1.0,"Melanesia, Micronesia, Polynesia",98
Melanesia,dec,3.0,"Melanesia, Micronesia, Polynesia",98
Melanesia,average weekly cost,750.0,"Melanesia, Micronesia, Polynesia",98
